,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,DOJ_year,DOJ_month,age,Job_Role
3663,200000.0,java developer,-1,f,84.0,state borad,2009,72.0,state board,11000,2,B.Tech/B.E.,cse,71.7,11000,1,Telangana,2013,510,415,235,0.4867470084,395,0,376,0,0,0,0,0.8463,1.3779,0.4711,1.1601,1.4386,2014,4,32,Developer
3664,470000.0,senior software engineer,-1,m,90.8,state borad,2007,86.6,state board,4554,2,B.Tech/B.E.,eie,75.67,4554,0,Tamil Nadu,2011,415,585,425,-1.0,345,0,0,0,0,0,0,0.9737,1.5928,1.5428,0.4148,0.8183,2012,5,35,Software Engineer
3665,325000.0,system engineer,mangalore,m,92.6,cbse,2008,79.6,cbse,198,2,B.Tech/B.E.,ece,76.94,198,0,Uttar Pradesh,2013,535,565,515,0.124502074,0,233,0,0,0,340,0,1.2828,1.9048,0.5269,-0.40777,-0.2875,2014,2,32,System Engineer
3666,325000.0,application developer,chennai,m,84.0,state borad,2010,88.75,state board,10750,2,B.Tech/B.E.,it,72.0,10750,1,Tamil Nadu,2014,665,545,525,0.9113952784,505,0,500,0,0,0,0,-1.308,0.0459,-1.3733,-0.1076,0.0973,2014,6,31,Developer
3667,450000.0,trainee decision scientist,bangalore,m,86.0,cbse,2009,87.0,cbse,222,2,B.Tech/B.E.,eie,67.77,222,0,Jharkhand,2014,485,605,665,0.9383991368,455,0,0,0,553,0,0,1.7081,1.2114,1.547,-0.7415,0.8637,2014,11,33,Other
3668,340000.0,senior software engineer,bangalore,f,81.86,icse,2009,81.66,state board,275,2,B.Tech/B.E.,eie,84.8,275,1,Karnataka,2013,605,510,720,0.758379883,455,333,0,0,473,0,0,-0.0154,0.3789,-1.6807,0.5262,-0.2859,2013,10,32,Software Engineer
3669,220000.0,network engineer,gurgaon,m,76.4,cbse,2005,78.2,cbse,182,2,B.Tech/B.E.,ece,55.0,182,1,Karnataka,2010,575,525,585,0.3760595867,305,300,0,0,0,0,0,-0.7264,1.2808,0.2366,0.6498,-0.1295,2011,12,36,Network Engineer
3670,360000.0,senior systems engineer,chennai,f,84.0,cbse,2008,94.0,cbse,11352,2,B.Tech/B.E.,cse,82.24,11352,1,Tamil Nadu,2012,565,505,515,0.9014895714,545,0,0,0,0,0,0,-0.4173,0.6178,-1.6865,0.1798,-0.9194,2012,6,32,System Engineer
3671,120000.0,lecturer,dausa,m,83.0,state borad,2006,70.0,state board,2927,2,B.Tech/B.E.,cse,70.17,2927,1,Rajasthan,2010,385,505,495,0.6000571823,435,0,0,0,0,0,0,-0.1082,0.3448,0.8171,-0.2902,0.8183,2010,8,34,Other
3672,400000.0,senior software developer,indore,m,86.2,cbse,2007,75.11,cbse,1622,2,B.Tech/B.E.,cse,74.31,1622,0,Madhya Pradesh,2012,425,505,515,0.8194165298,505,0,0,0,0,0,0,-0.1082,-0.2793,-1.6502,-1.23027,-0.169,2013,4,34,Developer
3673,220000.0,programmer,gurgaon,m,73.4,cbse,2008,79.4,cbse,57,2,B.Tech/B.E.,cse,70.25,57,0,Haryana,2012,575,565,645,0.5259225843,415,0,0,0,0,0,0,0.51,1.6708,0.5994,-0.2902,0.1864,2012,7,34,Programmer
3674,115000.0,android developer,mysore,m,52.0,state borad,2007,67.0,cbse,3897,2,MCA,cse,81.0,3897,1,Karnataka,2013,405,485,485,0.8841225116,535,0,0,0,0,0,0,-2.0262,-2.7846,-2.6028,1.0333,-2.7769,2013,1,34,Developer
3675,700000.0,software engineer,chennai,f,93.2,state borad,2006,85.66,state board,1269,2,B.Tech/B.E.,cse,80.0,1269,1,Tamil Nadu,2010,595,565,605,0.9743961125,615,266,0,420,0,0,280,0.51,-0.1232,0.5269,-1.7004,-0.6035,2010,10,34,Software Engineer
3676,180000.0,.net developer,nagpur,m,60.46,state borad,2009,55.5,state board,13149,2,B.Tech/B.E.,cse,59.07,13149,0,Maharashtra,2013,510,505,375,0.08005528134,395,0,253,0,0,0,0,-0.7335,-1.6191,0.3174,0.3995,-0.6692,2013,7,32,Developer
3677,300000.0,android developer,chandigarh,m,84.0,cbse,2010,74.8,cbse,11127,1,B.Tech/B.E.,cse,67.0,11127,0,Punjab,2014,625,560,620,0.9113952784,615,0,500,0,0,0,0,-1.7389,0.0459,-1.8344,-0.7415,-0.8608,2014,1,31,Developer
3678,225000.0,production engineer,mumbai,m,71.07,state borad,2009,51.23,state board,15289,2,B.Tech/B.E.,ece,60.23,15289,0,Karnataka,2014,455,495,345,-1.0,0,0,0,0,0,0,0,0.5591,1.3779,0.4711,-0.6147,-0.2859,2014,8,32,Hardware Engineer
3679,120000.0,client services associate,kolkata,f,67.4,icse,2007,65.6,state board,6814,2,B.Tech/B.E.,eie,76.0,6814,0,West Bengal,2011,710,590,585,-1.0,345,0,0,0,0,0,0,0.1282,1.2114,0.1637,-1.1218,0.4805,2014,12,34,Other
3680,200000.0,software developer,lucknow,m,85.83,state borad,2010,69.33,state board,347,2,B.Tech/B.E.,ece,66.0,347,0,Uttar Pradesh,2014,345,435,560,0.2073921697,0,260,0,0,0,260,0,0.4155,0.3789,0.7785,-0.1076,0.0973,2014,6,29,Developer
3681,435000.0,system engineer,gurgaon,m,76.66,state borad,2007,80.0,state board,2541,2,B.Tech/B.E.,cse,75.21,2541,0,Uttarakhand,2012,545,525,750,0.9609030872,595,0,0,0,0,0,0,-0.5899,-0.1206,-1.3733,-0.6147,-1.244,2013,3,33,System Engineer
3682,450000.0,assistant manager,mumbai,m,83.33,state borad,2009,85.6,state board,6196,2,B.Tech/B.E.,ece,73.59,6196,0,Maharashtra,2012,625,605,525,0.9107701642,445,433,0,0,0,0,0,-1.3447,-0.3183,-0.4891,0.64983,-0.4455,2013,2,33,Manager
3683,320000.0,software developer,greater noida,m,78.6,cbse,2008,68.4,cbse,11368,2,B.Tech/B.E.,it,72.28,11368,0,Uttar Pradesh,2012,635,455,645,0.7357957092,475,0,0,0,0,0,0,-0.4173,0.1498,1.1437,0.64983,0.0284,2012,7,32,Developer
3684,120000.0,java developer,-1,m,65.0,cbse,2008,65.0,cbse,7376,2,B.Tech/B.E.,cse,71.42,7376,0,Uttar Pradesh,2013,485,500,470,0.276047228,345,0,0,0,0,0,0,1.4208,0.5454,0.9322,1.6672,0.6721,2013,8,32,Developer
3685,550000.0,design engineer,hyderabad,m,91.0,state borad,2008,96.7,state board,11511,2,B.Tech/B.E.,eie,80.0,11511,0,Andhra Pradesh,2012,645,535,615,0.960603252,0,466,0,0,0,0,0,-0.7264,0.6178,-0.2714,-0.05527,0.3444,2012,7,32,Design
3686,105000.0,editor,chennai,f,78.0,cbse,2010,80.0,state board,540,2,B.Tech/B.E.,other,79.0,540,1,Tamil Nadu,2014,640,510,310,-1.0,465,0,376,0,0,0,0,0.1282,1.3779,0.7785,-1.8824,-0.2859,2014,10,30,Other
3687,400000.0,software engineer,noida,m,67.0,cbse,2008,68.2,cbse,11759,2,MCA,cse,65.47,11759,0,Uttarakhand,2014,405,485,500,0.8194165298,505,0,0,0,0,0,0,-1.4517,0.2124,0.1637,-0.8682,0.8637,2014,1,33,Software Engineer
3688,120000.0,.net developer,-1,m,56.0,state borad,2006,65.0,state board,7627,2,B.Tech/B.E.,ece,67.2,7627,0,Uttar Pradesh,2013,495,464,554,0.8246664007,0,400,0,0,0,0,0,0.8192,-0.2012,-0.7068,0.1798,-0.6035,2013,9,33,Developer
3689,530000.0,senior software engineer,-1,m,88.83,state borad,2008,97.2,state board,9189,2,B.Tech/B.E.,ece,75.0,9189,1,Telangana,2012,485,585,695,0.9107701642,475,433,0,0,0,0,0,-0.5719,0.7348,0.3817,0.1798,-0.4455,2012,7,32,Software Engineer
3690,290000.0,asp.net developer,bangalore,m,46.0,state borad,2002,56.0,state board,1551,2,MCA,cse,75.0,1551,1,Karnataka,2012,535,450,665,0.7357957092,475,0,0,0,0,0,0,0.2718,-0.1206,-0.6048,-0.8682,-0.2859,2013,1,39,Developer
3691,240000.0,online marketing manager,nagpur,m,79.0,cbse,2009,71.0,cbse,3489,2,B.Tech/B.E.,ece,62.0,3489,0,Maharashtra,2013,490,470,545,-1.0,485,0,0,0,0,0,0,-0.7335,0.5454,1.0859,-1.5021,1.4386,2013,9,32,Manager
3692,650000.0,application developer,bangalore,m,70.5,state borad,2007,82.8,state board,70,2,B.Tech/B.E.,cse,67.52,70,0,Uttar Pradesh,2012,555,645,620,0.9872070859,645,0,0,0,0,0,0,-0.159,-0.1206,-0.1437,0.1459,-0.0943,2012,7,33,Developer
3693,170000.0,bss engineer,latur (maharashtra ),m,54.4,cbse,2005,59.0,cbse,4948,2,B.Tech/B.E.,ece,56.0,4948,1,Rajasthan,2010,485,395,475,0.538386893,0,333,0,0,0,0,0,0.0464,0.6568,0.2366,-0.0552,0.5024,2012,9,35,Hardware Engineer
3694,180000.0,rf engineer,lucknow,m,72.0,state borad,2008,63.0,state board,198,2,B.Tech/B.E.,ece,65.0,198,0,Uttar Pradesh,2014,380,470,445,0.2294817549,0,266,0,0,0,292,0,-3.3188,-5.7816,-4.4472,-0.7415,-6.9925,2014,7,31,Hardware Engineer
3695,250000.0,java software engineer,bangalore,m,66.0,state borad,2007,62.0,state board,8517,2,MCA,cse,75.0,8517,0,Madhya Pradesh,2013,335,325,270,0.5632678237,425,0,0,0,0,0,0,1.1336,1.3476,0.1357,0.2727,0.376,2014,7,35,Software Engineer
3696,330000.0,senior systems engineer,chennai,m,75.8,cbse,2009,77.6,cbse,6996,2,B.Tech/B.E.,it,64.2,6996,1,Tamil Nadu,2013,500,525,380,0.744758354,345,0,438,0,0,0,0,1.2772,-0.4536,-0.9122,-0.995,0.4805,2014,2,33,System Engineer
3697,615000.0,software engineer,hyderabad,m,86.5,cbse,2006,91.0,cbse,1429,2,B.Tech/B.E.,cse,72.23,1429,1,Telangana,2010,595,635,595,0.9985882389,725,0,0,0,0,0,0,-3.1994,-0.2793,-1.7954,0.4148,-1.2354,2010,8,34,Software Engineer
3698,240000.0,software engineer,bangalore,m,68.2,cbse,2010,55.0,cbse,124,2,B.Tech/B.E.,cse,67.0,124,0,Orissa,2014,570,425,470,0.3565364877,525,0,346,0,0,0,0,1.1336,0.5454,2.008,0.3995,0.0973,2014,5,30,Software Engineer
3699,325000.0,assistant system engineer,banglore,m,79.6,state borad,2010,93.9,state board,5015,2,B.Tech/B.E.,cse,73.2,5015,0,Andhra Pradesh,2014,380,525,720,0.3565364877,575,0,346,0,0,0,0,-1.1644,-0.9531,-1.8344,1.6672,-0.0943,2014,6,30,System Engineer
3700,95000.0,ios developer,-1,m,60.2,cbse,2010,60.8,cbse,10932,2,B.Tech/B.E.,cse,62.42,10932,0,Uttar Pradesh,2014,485,405,345,0.1447898895,405,0,284,0,0,0,0,1.1283,0.9688,0.9623,0.41483,0.0679,2014,10,31,Developer
3701,400000.0,software engineer,noida,m,77.4,cbse,2005,73.4,cbse,3200,1,B.Tech/B.E.,cse,70.8,3200,1,Delhi,2012,465,445,425,0.7935806145,495,0,0,0,0,0,0,-0.2628,-0.7473,-1.7954,-1.1128,0.8183,2012,9,36,Software Engineer
3702,180000.0,software developer,gurgaon,m,67.5,state borad,2006,63.6,state board,3579,2,B.Tech/B.E.,cse,61.65,3579,0,Uttar Pradesh,2011,545,425,605,0.4508765845,395,0,0,0,0,0,0,-0.7264,-0.4353,-0.0537,-0.0552,0.1864,2011,10,34,Developer
3703,475000.0,software developer,noida,m,81.0,icse,2007,81.0,icse,4501,2,B.Tech/B.E.,cse,67.3,4501,0,Uttar Pradesh,2012,730,655,545,0.8431237267,515,0,0,0,0,0,0,-0.5332,0.3448,-0.4891,0.0917,-0.2875,2013,4,34,Developer
3704,350000.0,entry level management trainee,chennai,f,93.0,state borad,2011,91.0,state board,883,2,B.Tech/B.E.,it,77.0,883,0,Tamil Nadu,2015,580,485,390,0.8422483223,475,0,469,0,0,0,0,-0.4463,-0.2871,-0.7585,0.0192,0.8637,2015,1,29,Management
3705,450000.0,trainee decision scientist,-1,m,93.2,cbse,2009,91.4,cbse,1589,1,B.Tech/B.E.,me,84.0,1589,0,Assam,2014,570,580,800,0.725984148,0,0,0,438,0,0,0,0.7027,0.8784,0.7785,-0.1076,-0.0943,2014,9,31,Other
3706,360000.0,dba,chennai,m,89.9,state borad,2009,84.5,state board,8524,2,B.Tech/B.E.,ece,68.0,8524,0,Karnataka,2013,675,485,485,-1.0,455,0,0,0,0,0,0,1.2772,0.8784,0.4711,-0.7415,0.4805,2014,6,32,Dba
3707,250000.0,qa analyst,gurgaon,m,74.0,cbse,2007,74.0,cbse,107,1,B.Tech/B.E.,it,61.0,107,0,Haryana,2011,605,455,685,0.4508765845,395,0,0,0,0,0,0,0.3555,0.5008,0.3817,0.5323,0.3444,2012,8,34,Analyst
3708,200000.0,r&d engineer,chennai,m,93.8,state borad,2010,84.0,state board,1019,2,B.Tech/B.E.,ece,74.0,1019,1,Tamil Nadu,2014,560,570,605,0.8816200695,465,420,0,0,0,0,0,1.2772,0.5454,0.1637,-1.8824,-0.8608,2014,4,31,Hardware Engineer
3709,400000.0,senior software developer,mumbai,m,85.0,cbse,2006,73.8,cbse,115,2,B.Tech/B.E.,ece,77.0,115,0,Punjab,2011,505,485,615,0.8246664007,405,400,0,0,0,0,0,-0.5719,-1.0593,-0.1988,1.1199,1.1343,2011,10,34,Developer
3710,1100000.0,senior software engineer,bangalore,m,83.8,cbse,2007,63.4,cbse,1648,2,B.Tech/B.E.,it,61.2,1648,1,Karnataka,2011,665,615,515,0.9168699611,555,0,0,0,0,0,0,-0.881,0.5008,-0.6343,-1.3478,-0.6035,2011,11,34,Software Engineer
3711,350000.0,software developer,noida,m,82.0,icse,2010,76.6,cbse,8346,2,B.Tech/B.E.,cse,71.3,8346,0,Uttar Pradesh,2014,485,500,635,0.8646854134,525,0,0,0,0,0,0,0.2718,0.8229,-1.2196,-0.8682,-1.9234,2014,7,31,Developer
3712,275000.0,java software engineer,bangalore,m,88.0,state borad,2010,92.3,state board,2388,2,B.Tech/B.E.,other,90.0,2388,1,Karnataka,2014,455,485,500,0.4935963873,435,324,0,0,0,0,0,0.7027,-0.4536,-0.2974,-1.5021,-0.0943,2014,11,31,Software Engineer
3713,415000.0,systems engineer,bangalore,m,86.12,state borad,2008,77.0,state board,10930,2,B.Tech/B.E.,it,77.6,10930,1,West Bengal,2012,465,485,475,0.9014895714,545,0,0,0,0,0,0,-1.4992,-0.0842,-1.6865,1.23733,-0.4455,2013,4,33,System Engineer
3714,200000.0,web application developer,jaipur,m,64.0,state borad,2009,61.0,state board,2812,2,B.Tech/B.E.,ece,67.0,2812,0,Rajasthan,2013,380,450,445,0.538386893,355,333,346,0,0,0,0,0.4155,0.3789,0.7785,-1.5021,1.0554,2014,2,33,Developer
3715,350000.0,software developer,gurgaon,m,85.76,state borad,2010,90.83,state board,6820,2,B.Tech/B.E.,other,84.0,6820,1,Karnataka,2014,630,590,655,-1.0,475,0,0,0,0,0,0,1.5644,0.0459,-0.4511,-1.3753,0.2889,2014,10,31,Developer
3716,95000.0,software developer,delhi,m,68.0,state borad,2009,65.6,state board,137,2,B.Tech/B.E.,cse,63.33,137,0,Uttar Pradesh,2014,420,530,380,0.6226429158,485,0,407,0,0,0,0,-0.0154,-0.7866,-1.0659,-1.6289,-1.0524,2014,9,31,Developer
3717,530000.0,hr manager,faridabad,m,63.0,state borad,2005,55.0,state board,933,2,MCA,cse,66.0,933,0,Haryana,2011,355,295,465,-1.0,0,0,0,0,0,0,0,-0.3014,-0.4353,-0.7794,0.8848,-1.3934,2010,4,36,Manager
3718,325000.0,systems engineer,jaipur,m,86.0,cbse,2008,87.4,cbse,9072,2,B.Tech/B.E.,ece,90.0,9072,0,Orissa,2013,630,565,655,0.9972989679,595,548,0,0,0,0,0,-1.4517,-0.1206,-1.527,1.2869,-1.0524,2014,2,34,System Engineer
3719,320000.0,.net developer,bangalore,m,82.4,cbse,2010,71.4,cbse,5514,2,B.Tech/B.E.,it,71.54,5514,0,Haryana,2014,455,485,560,0.744758354,465,0,438,0,0,0,0,0.4155,-0.6201,0.3174,0.9066,-0.6692,2014,10,31,Developer
3720,75000.0,production engineer,-1,m,91.2,state borad,2010,89.0,state board,12187,2,B.Tech/B.E.,me,79.8,12187,0,Tamil Nadu,2014,570,580,355,0.3287463786,0,0,0,346,0,0,0,-0.159,0.8784,-1.6807,0.3995,-1.0524,2014,5,31,Hardware Engineer
3721,500000.0,senior quality engineer,noida,m,65.5,state borad,2007,60.8,state board,80,2,B.Tech/B.E.,it,69.73,80,0,Uttar Pradesh,2011,355,515,465,0.143256541,295,0,0,0,0,0,0,0.3555,0.8128,0.3817,0.1798,-0.4455,2011,10,33,Quality Engineer
3722,240000.0,research analyst,-1,m,63.0,cbse,2009,74.0,cbse,462,2,B.Tech/B.E.,it,57.0,462,1,Karnataka,2013,545,500,455,0.6000571823,435,0,0,0,0,0,0,-1.4517,-2.1186,-0.6048,0.9066,-1.6273,2014,4,33,Analyst
3723,340000.0,operations assistant,noida,m,72.15,state borad,2006,67.1,state board,153,2,B.Tech/B.E.,ece,70.8,153,0,Punjab,2010,535,495,645,0.6944793277,415,366,0,0,0,0,0,-1.8083,-1.0593,-0.344,-0.0552,-0.2875,2011,11,34,Other
3724,240000.0,portfolio analyst,chennai,m,80.4,cbse,2009,80.6,state board,519,2,B.Tech/B.E.,eie,65.12,519,1,Tamil Nadu,2013,545,450,525,-1.0,275,0,346,0,0,0,0,-0.3027,0.2124,-2.2954,-0.995,-0.8608,2013,7,31,Analyst
3725,275000.0,graduate engineer trainee,noida,f,81.0,cbse,2009,76.0,cbse,350,2,B.Tech/B.E.,it,77.34,350,0,Uttar Pradesh,2013,440,535,485,0.2827881449,0,0,0,0,0,0,0,-0.3027,-0.1206,0.1637,0.1459,0.2889,2013,11,32,Hardware Engineer
3726,450000.0,programmer,delhi,m,60.0,cbse,2006,70.0,cbse,255,2,B.Tech/B.E.,cse,58.2,255,0,Uttar Pradesh,2010,415,395,415,0.07454626524,255,366,0,0,0,0,0,-1.9629,-0.5913,-0.4891,1.3549,0.0284,2012,8,35,Programmer
3727,495000.0,automation engineer,-1,m,85.5,cbse,2008,92.5,cbse,3026,2,B.Tech/B.E.,it,68.17,3026,1,Telangana,2012,675,670,680,0.994050872,675,0,0,0,0,0,0,0.9737,0.8518,-0.7068,-0.9953,-0.6035,2013,2,32,Automation Engineer
3728,180000.0,testing engineer,pune,m,84.4,state borad,2009,88.0,state board,11839,2,M.Tech./M.E.,ece,81.5,11839,0,Madhya Pradesh,2015,430,555,535,0.9432721579,345,452,0,0,0,0,0,-0.0154,0.3789,-0.6048,-1.1218,0.8637,2014,10,32,Test Engineer
3729,225000.0,software engineer,bangalore,m,73.0,cbse,2008,57.8,cbse,10342,2,B.Tech/B.E.,cse,58.0,10342,1,Karnataka,2012,375,435,495,0.276047228,345,0,0,0,0,0,0,-0.2628,0.0328,-0.2714,0.2973,-1.0774,2013,9,33,Software Engineer
3730,205000.0,programmer,delhi,m,80.0,cbse,2009,55.0,cbse,7428,2,B.Tech/B.E.,cse,63.0,7428,0,Haryana,2014,640,470,390,0.6226429158,445,0,407,0,0,0,0,-1.1644,0.7119,1.3933,-1.6289,1.4386,2015,2,32,Programmer
3731,510000.0,senior software developer,pune,m,77.0,state borad,2006,82.2,state board,429,2,B.Tech/B.E.,cse,73.4,429,0,Uttar Pradesh,2010,524,435,684,0.9421165515,575,0,0,0,0,0,0,-2.4266,0.0328,-1.0697,-0.8778,0.1864,2010,10,34,Developer
3732,300000.0,linux systems administrator,hyderabad,m,74.0,cbse,2008,88.0,state board,1450,2,B.Tech/B.E.,cse,75.0,1450,1,Telangana,2012,555,555,515,0.8194165298,505,0,0,0,0,0,0,0.6646,1.9048,0.9623,-0.8778,0.1864,2012,7,32,Administrator
3733,700000.0,software engineer,hyderabad,m,81.5,icse,2009,83.16,icse,436,1,B.Tech/B.E.,eie,71.44,436,0,Uttarakhand,2014,605,585,580,0.6618344758,0,0,0,0,446,0,0,-1.5953,-0.1206,-0.2974,-0.995,-0.8608,2014,6,32,Software Engineer
3734,300000.0,product design engineer,-1,m,78.0,state borad,2008,69.0,state board,3717,2,B.Tech/B.E.,ece,75.0,3717,1,Karnataka,2012,355,485,425,0.05879280001,325,200,0,0,0,0,0,-0.2628,-0.5913,-0.1988,1.2374,-0.169,2012,7,33,Design
3735,145000.0,quality analyst,noida,m,64.0,state borad,2009,60.01,state board,55,2,B.Tech/B.E.,ece,60.0,55,0,Uttar Pradesh,2017,500,425,250,0.05316030528,0,196,0,0,420,0,0,1.5644,0.8784,1.7007,-0.4879,1.247,2014,8,33,Analyst
3736,365000.0,system engineer,chennai,m,86.16,state borad,2009,89.0,state board,8888,2,B.Tech/B.E.,cse,77.0,8888,0,Tamil Nadu,2013,605,425,355,0.6707431514,455,0,0,0,0,0,0,1.1336,0.3789,-0.1437,-1.1218,1.247,2014,1,31,System Engineer
3737,400000.0,systems engineer,hyderabad,m,74.5,state borad,2008,79.7,state board,8819,2,B.Tech/B.E.,eie,70.0,8819,1,Telangana,2012,415,495,515,0.538386893,455,333,0,0,0,0,0,-0.5719,-0.2012,-0.2714,1.1199,-0.1295,2013,4,34,System Engineer
3738,95000.0,software engineer,gurgaon,m,65.17,state borad,2008,66.2,state board,8159,2,B.Tech/B.E.,it,74.78,8159,0,Uttar Pradesh,2013,510,595,605,0.9113952784,545,0,500,0,0,0,0,-0.4463,-0.2871,0.4711,-1.6289,0.0973,2013,8,33,Software Engineer
3739,325000.0,java software engineer,-1,m,71.85,icse,2009,70.6,cbse,3236,2,B.Tech/B.E.,it,79.05,3236,0,Punjab,2013,675,570,605,0.9609030872,595,0,0,0,0,0,0,0.4155,-0.1206,0.1637,-0.3612,0.2889,2013,12,32,Software Engineer
3740,405000.0,database developer,-1,m,84.0,cbse,2011,77.0,cbse,14363,2,B.Tech/B.E.,cse,73.08,14363,0,Punjab,2015,605,425,320,0.4508765845,395,0,0,0,0,0,0,-1.1644,-1.1196,-0.1437,0.5262,-1.6273,2015,1,31,Developer
3741,400000.0,software developer,noida,m,65.4,cbse,2008,60.4,cbse,11759,2,MCA,cse,78.0,11759,0,Uttarakhand,2014,685,570,705,0.9609030872,595,0,0,0,0,0,0,0.2718,0.0459,0.7785,-0.6147,-1.8189,2014,1,34,Developer
3742,100000.0,project coordinator,chennai,m,86.0,state borad,2008,77.0,state board,526,2,B.Tech/B.E.,eie,80.0,526,0,Tamil Nadu,2013,310,475,355,0.4446177169,315,0,0,0,393,0,0,0.7027,0.2124,-0.2974,0.0192,1.0554,2013,5,32,Other
3743,395000.0,senior software engineer,-1,m,49.9,state borad,2002,56.1,state board,893,2,B.Tech/B.E.,cse,66.26,893,0,Uttar Pradesh,2010,495,475,595,0.6707431514,455,0,0,0,0,0,0,0.8192,1.1248,0.672,0.0623,1.1343,2011,11,38,Software Engineer
3744,325000.0,system engineer,pune,m,83.75,state borad,2009,74.8,state board,8297,2,B.Tech/B.E.,ece,75.9,8297,1,West Bengal,2013,660,630,680,0.7765783242,0,0,0,0,0,393,0,-0.8772,-0.2871,-2.1418,0.2727,-0.6692,2014,2,33,System Engineer
3745,390000.0,software engineer,pune,m,76.16,cbse,2007,66.5,cbse,4569,2,B.Tech/B.E.,cse,67.01,4569,0,Karnataka,2011,405,705,495,0.6707431514,455,0,0,0,0,0,0,0.3555,0.0328,-0.0537,-0.29027,-0.6035,2012,4,34,Software Engineer
3746,325000.0,software engineer,bangalore,m,91.68,state borad,2010,84.0,state board,182,2,B.Tech/B.E.,cse,72.26,182,1,Karnataka,2014,560,570,570,0.744758354,715,0,438,0,0,0,0,0.8463,0.8784,1.7007,-2.0092,1.247,2014,11,31,Software Engineer
3747,195000.0,electrical engineer,kolkata,m,71.73,state borad,2007,68.17,state board,3683,2,B.Tech/B.E.,eie,67.89,3683,0,Maharashtra,2011,375,395,405,0.3760595867,0,300,0,0,0,0,0,0.51,1.2808,0.672,0.8848,0.3444,2011,6,34,Hardware Engineer
3748,420000.0,software engineer,hyderabad,m,75.83,state borad,2007,92.3,state board,5003,2,B.Tech/B.E.,it,69.12,5003,0,Andhra Pradesh,2011,395,345,505,0.5632678237,425,0,0,0,0,0,0,-0.1082,0.8128,0.5269,-0.5253,-0.9194,2011,10,34,Software Engineer
3749,95000.0,software engineer,-1,f,71.0,state borad,2009,68.0,state board,13040,2,B.Tech/B.E.,cse,81.4,13040,1,West Bengal,2013,345,570,220,0.8431237267,515,0,0,0,0,0,0,0.2718,0.3789,0.6248,-1.3753,-0.6692,2013,7,32,Software Engineer
3750,415000.0,etl developer,-1,f,78.0,state borad,2006,81.0,state board,424,2,B.Tech/B.E.,it,82.0,424,0,Tamil Nadu,2010,465,585,565,0.6359787565,445,0,0,0,0,0,0,0.2009,0.0328,0.5269,-1.2303,0.6603,2010,6,34,Developer
3751,295000.0,software engineer,hyderabad,m,72.3,state borad,2008,82.6,state board,11852,2,B.Tech/B.E.,it,60.45,11852,0,Andhra Pradesh,2012,435,445,544,0.3084005829,355,0,0,0,0,0,0,0.2009,-0.3183,0.0552,-0.40777,0.1864,2013,3,33,Software Engineer
3752,450000.0,business analyst,bangalore,m,92.2,cbse,2010,88.6,cbse,13439,2,B.Tech/B.E.,eie,74.2,13439,0,Jharkhand,2014,580,655,705,0.5573895056,415,0,0,0,420,0,0,0.5591,0.0459,0.3174,-0.8682,-0.0943,2014,9,31,Analyst
3753,655000.0,technical consultant,mumbai,m,84.0,state borad,2008,82.53,state board,6196,2,B.Tech/B.E.,it,66.0,6196,0,Maharashtra,2012,565,435,555,0.8194165298,505,0,0,0,0,0,0,1.2828,0.8518,-0.1626,-0.05527,0.5024,2012,6,33,Other
3754,180000.0,software engineer,bhubaneshwar,f,79.33,state borad,2005,50.0,state board,2088,2,MCA,cse,89.0,2088,0,Orissa,2012,495,525,295,0.8646854134,525,0,0,0,0,0,0,0.9737,1.5538,0.164,-0.7603,0.6603,2012,4,35,Software Engineer
3755,240000.0,field service engineer,delhi,m,66.7,state borad,2009,54.2,state board,6545,2,B.Tech/B.E.,other,66.93,6545,0,Uttar Pradesh,2014,430,470,500,0.2995972962,0,260,0,0,0,0,0,0.2718,0.3789,0.4711,-0.2344,0.4805,2014,11,31,Hardware Engineer
3756,530000.0,quality associate,bangalore,m,88.64,state borad,2006,65.16,state board,1629,2,B.Tech/B.E.,cse,74.81,1629,1,Karnataka,2011,435,485,465,0.8646854134,525,0,0,0,0,0,0,1.2266,-0.4778,-0.344,-0.1727,-1.8386,2011,12,35,Quality
3757,200000.0,assistant professor,kanpur,f,85.0,state borad,2008,70.0,state board,429,2,B.Tech/B.E.,cse,79.0,429,0,Uttar Pradesh,2013,475,435,485,0.8646854134,525,0,0,0,0,0,0,1.2772,1.0449,1.0859,0.7798,0.2889,2014,8,32,Other
3758,180000.0,software engineer,delhi,m,62.0,state borad,2006,71.0,state board,374,2,B.Tech/B.E.,cse,67.0,374,0,Uttar Pradesh,2010,425,385,435,0.8194165298,505,0,0,0,0,0,0,1.7465,1.5928,0.8171,-0.4078,0.6603,2010,6,33,Software Engineer
3759,350000.0,product engineer,noida,f,68.0,cbse,2008,83.0,cbse,11368,2,B.Tech/B.E.,ece,68.6,11368,0,Uttar Pradesh,2012,425,334,365,0.05879280001,0,200,0,0,0,0,0,-0.7651,-1.6833,0.0914,0.35603,-0.9194,2013,3,33,Hardware Engineer
